MPID	Title	BrandorManufacturer	MPN	UPC	ISBN	MerchantSKU	ProductURL	Price	StockStatus	Description	ImageURL	Shipping	MerchantCategory	BingCategory	ShippingWeight	Condition	PricewithDiscount	DealStartDateTime	DealExpirationDateTime	Tax	bingads_grouping	bingads_label	bingads_publish	bingads_redirect	DealURL	Shipping
8028	No Slip - Shoes For Crews - Evolution - Black / Men's Athletic Shoes	Shoes For Crews	8028			8028	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8028&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8028	59.98	In Stock	"A shock-absorbing design for ultimate, long-lasting comfort. The Evolution features our exclusive Air Piston Technology heel support, designed to reduce stress on joints, combined with our patented SFC Mighty Grip® outsole. Made of genuine leather, it has a stitch-reinforced toe, removable cushioned insole, and sleek patent leather accent."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
8028W	Slip Proof - Shoes For Crews - Evolution - Black / Men's Athletic Shoes	Shoes For Crews	8028W			8028W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8028&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8028W	59.98	In Stock	"A shock-absorbing design for ultimate, long-lasting comfort. The Evolution features our exclusive Air Piston Technology heel support, designed to reduce stress on joints, combined with our patented SFC Mighty Grip® outsole. Made of genuine leather, it has a stitch-reinforced toe, removable cushioned insole, and sleek patent leather accent."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
8032	Anti Slip - Shoes For Crews - Talon II - Black / Men's Casual Shoes	Shoes For Crews	8032			8032	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8032&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8032	34.98	In Stock	"Streamlined comfort meets our reliable, patented SFC Mighty Grip outsole. Keep your balance on slippery floors in this sleek, modern slip-on with a water-resistant, leather and man-made upper, dual elastic insets and accent stitching. The cushioned insole, padded collar and steel shank provide extra comfort for those long shifts."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
8034	No Slip - Shoes For Crews - Primo - Black / Men's Casual Shoes	Shoes For Crews	8034			8034	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8034&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8034	63.98	In Stock	"Slippery floors won't worry you anymore with the easy-to-wear Primo. This lightweight, water-resistant shoe offers top-rated slip resistance with our patented SFC Mighty Grip® outsole. Enjoy all-day comfort and support from the ultra-soft lining, padded collar and tongue, removable cushioned insole, and reinforced heel. The action leather upper provides durability."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
8035	Slip Resistant - Shoes For Crews - Travis - Black / Men's Casual Shoes	Shoes For Crews	8035			8035	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8035&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8035	59.98	In Stock	"Take safety and comfort to a new level with this style. This lightweight, water-resistant slip-on is easy to wear with its dual elastic insets, ultra-soft lining, padded collar and removable cushioned insole providing all-day comfort. The action leather upper and reinforced heel provide durability while our patented SFC Mighty Grip® outsole offers maximum slip resistance."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
8036	Slip Proof - Shoes For Crews - Newport II - Black / Men's Casual Shoes	Shoes For Crews	8036			8036	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8036&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8036	64.98	In Stock	"The best of both worlds: Classic boat shoe comfort with top-rated slip resistance. The water-resistant, action leather upper is combined with our patented SFC Mighty Grip® outsole to create a durable, comfortable shoe with maximum slip resistance. It has an ultra-soft, suede-like lining, a padded collar, and a removable cushioned insole for long-lasting comfort. Decorative stitching provides smart details. Each styles includes both leather and nylon shoelaces in matching colors."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
8043	Non Slip - Shoes For Crews - Alto - Black / Men's Athletic Shoes	Shoes For Crews	8043			8043	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8043&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8043	66.98	In Stock	"Conquer long shifts with this classic, ultra-cushioned athletic style. This water-resistant, genuine leather style includes a dual-density, cushioned insole and ventilated sidewalls. The full-outsole Air Piston Technology is designed to reduce stress on joints by absorbing heel-to-toe impact. Our patented SFC Mighty Grip® outsole provides superior slip resistance."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
8043W	Non Slip - Shoes For Crews - Alto - Black / Men's Athletic Shoes	Shoes For Crews	8043W			8043W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8043&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8043W	66.98	In Stock	"Conquer long shifts with this classic, ultra-cushioned athletic style. This water-resistant, genuine leather style includes a dual-density, cushioned insole and ventilated sidewalls. The full-outsole Air Piston Technology is designed to reduce stress on joints by absorbing heel-to-toe impact. Our patented SFC Mighty Grip® outsole provides superior slip resistance."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
8044	Anti-Skid - Shoes For Crews - Force - Black / Men's Athletic Shoes	Shoes For Crews	8044			8044	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8044&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8044	74.98	In Stock	"Make your workday a slam dunk with Air Piston Technology high tops. Work hard, play hard in these stylish high-tops. Water-resistant genuine leather combines with our patented SFC Mighty Grip® outsole for a multipurpose athletic shoe. This ultra-hip design offers additional ankle support, a removable cushioned insole, and a padded heel and collar for greater comfort."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
8044W	Slip Proof - Shoes For Crews - Force - Black / Men's Athletic Shoes	Shoes For Crews	8044W			8044W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8044&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8044W	74.98	In Stock	"Make your workday a slam dunk with Air Piston Technology high tops. Work hard, play hard in these stylish high-tops. Water-resistant genuine leather combines with our patented SFC Mighty Grip® outsole for a multipurpose athletic shoe. This ultra-hip design offers additional ankle support, a removable cushioned insole, and a padded heel and collar for greater comfort."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
8045	Anti-Skid - Shoes For Crews - Fly - Black / Men's Athletic Shoes	Shoes For Crews	8045			8045	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8045&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8045	69.98	In Stock	"Lightweight athletic style thats perfect for fast-paced environments. While noticeably lightweight, the Fly provides ample support and cushioning to keep you going on the job. The breathable, water-resistant, mesh upper has genuine leather overlays for durability and support. Our patented SFC Mighty Grip® outsole provides outstanding slip resistance."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
8046	Anti-Skid - Shoes For Crews - Pursuit - Black / Men's Athletic Shoes	Shoes For Crews	8046			8046	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8046&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8046	59	In Stock	"Lightweight athletic style with the support of a premium work shoe. Designed for the fast-paced worker, Pursuit is comfortably lightweight with a defined heel and extended arch. The water-resistant, breathable mesh upper has genuine leather overlays for additional durability and support. The patented SFC Mighty Grip® outsole provides superior slip resistance."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
8047	Anti Slip - Shoes For Crews - Endurance - Black / Men's Athletic Shoes	Shoes For Crews	8047			8047	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8047&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8047	54.98	In Stock	"The perfect work shoe “ lightweight, comfortable and slip resistant. Start with our patented SFC Mighty Grip® outsole and add a water-resistant, breathable mesh and leather upper and you have a winning combination. The padded tongue and collar and the removable cushioned insole provide hours of comfort. The Endurance is lightweight at only 11.2 oz. per shoe."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
8047W	Skid Resistant - Shoes For Crews - Endurance - Black / Men's Athletic Shoes	Shoes For Crews	8047W			8047W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8047&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8047W	54.98	In Stock	"The perfect work shoe “ lightweight, comfortable and slip resistant. Start with our patented SFC Mighty Grip® outsole and add a water-resistant, breathable mesh and leather upper and you have a winning combination. The padded tongue and collar and the removable cushioned insole provide hours of comfort. The Endurance is lightweight at only 11.2 oz. per shoe."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
8048	Non Slip - Shoes For Crews - Kick - Black Athletic Shoes	Shoes For Crews	8048			8048	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8048&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8048	64.98	In Stock	"Show off your style at work with this classic high-top design. The lightweight Kick will turn heads while our patented SFC Mighty Grip® outsole will help keep you on your feet. Its removable cushioned insole, padded heel and collar, and the enhanced heel counter provide hours of comfort. The water-resistant, action leather and man-made upper and the stitch-reinforced toe assure durability."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
8049	Skid Resistant - Shoes For Crews - Swift - Black / Men's Athletic Shoes	Shoes For Crews	8049			8049	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8049&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8049	59.98	In Stock	"A lightweight, flexible shoe made for people on the go. Lightweight and flexible, the Swift features our patented SFC Mighty Grip® outsole. The water-resistant, man-made upper has ventilated sidewalls, plus an enhanced heel counter, an ultra cushioned insole and the tongue is fastened on one side to prevent shifting. The Swift is 100% vegan."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
8049W	Anti-Skid - Shoes For Crews - Swift - Black / Men's Athletic Shoes	Shoes For Crews	8049W			8049W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8049&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8049W	59.98	In Stock	"A lightweight, flexible shoe made for people on the go. Lightweight and flexible, the Swift features our patented SFC Mighty Grip® outsole. The water-resistant, man-made upper has ventilated sidewalls, plus an enhanced heel counter, an ultra cushioned insole and the tongue is fastened on one side to prevent shifting. The Swift is 100% vegan."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
8050	Non Slip - Shoes For Crews - Strike - Black / Men's Athletic Shoes	Shoes For Crews	8050			8050	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8050&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8050	64.98	In Stock	"Treat your feet right with the Strike. This lightweight, water-resistant shoe offers plenty of comfort with its breathable mesh and man-made upper, a padded collar and a removable cushioned insole. Our Air Piston Technology heel support is designed to cushion your every step while our patented SFC Mighty Grip® outsole helps keep you on your feet. 100% vegan."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
8052	Anti Slip - Shoes For Crews - Marathon - Black / Men's Athletic Shoes	Shoes For Crews	8052			8052	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8052&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8052	69.98	In Stock	"Extreme cushioning midsole = maximum all day comfort. This lightweight, water-resistant shoe offers maximum comfort with a 1½ inch cushioned, EVA midsole. The breathable mesh and man-made upper is teamed with a removable cushioned insole and reinforced heel to help keep you going on long days. Our patented SFC Mighty Grip® outsole makes it easy to stay safely on your feet in wet, slippery conditions. 100% vegan."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
8053	Slip Proof - Shoes For Crews - Storm - Black / Men's Casual Shoes	Shoes For Crews	8053			8053	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8053&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8053	59.98	In Stock	"A 'perfect storm' of features -- lightweight, breathable, flexible. Lightweight and ultra-flexible, the Storm features a water-resistant, man-made upper with ventilated sidewalls for breathability. The removable cushioned insole and enhanced heel counter offer extra comfort while our patented SFC Mighty Grip® outsole provides maximum slip resistance. The black and gray camouflage pattern on the heel adds just the right amount of flair. 100% vegan."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Casual Shoes	Clothing & Shoes		New					shoes					
8054	Non Slip - Shoes For Crews - Quest - Black / Men's Athletic Shoes	Shoes For Crews	8054			8054	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8054&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8054	74.98	In Stock	"Reduce your stress with an Air Piston Technology outsole. The Quest slip-resistant men's shoe might just be your next ""favorite thing"" with its breathable mesh upper and light Air Piston Technology outsole that reduces stress on knees and legs. The stitch-reinforced toe, enhanced heel counter, removable cushioned insole, and reinforced heel and tongue padding offer the comfort and durability you are looking for. Plus our patented SFC Mighty Grip® outsole provides the superior slip resistance you want and need. Your next ""favorite thing"" is waiting."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Athletic Shoes	Clothing & Shoes		New					shoes					
8079	Skid Resistant - Shoes For Crews - Summit - Soft Toe - Black Work Boots	Shoes For Crews	8079			8079	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8079&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8079	64.98	In Stock	"A soft toe hiker-style boot that won't weigh you down. The first thing you will notice about the Summit is its breathable, synthetic mesh upper makes it surprisingly lightweight. Together with our patented SFC Mighty Grip® slip-resistant outsole, the reinforced rubber toe and heel covers, a gusseted tongue, padded collar and removable cushioned insole, you have a boot you can wear all day with ease. Water-resistant. 100% vegan."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Work Boots	Clothing & Shoes		New					shoes					
8081	Slip Resistant - Shoes For Crews - Legionnaire - Soft Toe - Black Work Boots	Shoes For Crews	8081			8081	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8081&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8081	59.98	In Stock	"This military-style boot takes safety seriously. Stand strong in these water-resistant, genuine leather boots paired with our patented SFC V-GRIP® outsole. The Legionnaire features a removable cushioned insole, a steel shank, metal eyelets and speed lace system. Our patented SFC V-GRIP® outsole is specially engineered to keep you on your feet in extreme conditions, including hot or cold weather, soaking wet and slick, greasy surfaces. Built to stand up to the messes of any work place."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Work Boots	Clothing & Shoes		New					shoes					
8081W	Anti Slip - Shoes For Crews - Legionnaire - Soft Toe - Black Work Boots	Shoes For Crews	8081W			8081W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8081&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8081W	59.98	In Stock	"This military-style boot takes safety seriously. Stand strong in these water-resistant, genuine leather boots paired with our patented SFC V-GRIP® outsole. The Legionnaire features a removable cushioned insole, a steel shank, metal eyelets and speed lace system. Our patented SFC V-GRIP® outsole is specially engineered to keep you on your feet in extreme conditions, including hot or cold weather, soaking wet and slick, greasy surfaces. Built to stand up to the messes of any work place."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Work Boots	Clothing & Shoes		New					shoes					
8082	Slip Resistant - Shoes For Crews - Defender - Steel Toe - Black / Men's Steel Toe Boots and S	Shoes For Crews	8082			8082	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8082&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8082	69.98	In Stock	"Go from the office to offsite in this sharp, classic-looking shoe. This double-duty design is built with water-resistant full-grain leather, welted construction, and our patented SFC V-Grip® outsole. The tough steel toe meets ASTM standards, while the padded collar, removable cushioned insole provide added comfort and support. Our patented SFC V-GRIP® outsole is specially engineered to keep you on your feet in extreme conditions, including hot or cold weather, soaking wet and slick, greasy surfaces. Built to stand up to the messes of any work place."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Steel Toe Boots and Shoes	Clothing & Shoes		New					shoes					
8082W	Non Slip - Shoes For Crews - Defender - Steel Toe - Black / Men's Steel Toe Boots and Shoes	Shoes For Crews	8082W			8082W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8082&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8082W	69.98	In Stock	"Go from the office to offsite in this sharp, classic-looking shoe. This double-duty design is built with water-resistant full-grain leather, welted construction, and our patented SFC V-Grip® outsole. The tough steel toe meets ASTM standards, while the padded collar, removable cushioned insole provide added comfort and support. Our patented SFC V-GRIP® outsole is specially engineered to keep you on your feet in extreme conditions, including hot or cold weather, soaking wet and slick, greasy surfaces. Built to stand up to the messes of any work place."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Steel Toe Boots and Shoes	Clothing & Shoes		New					shoes					
8084	No Slip - Shoes For Crews - Xtreme Sport Hiker - Soft Toe - Black Work Boots	Shoes For Crews	8084			8084	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8084&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8084	67.98	In Stock	"Let this sturdy boot get you through your demanding workday. Get the rugged reliability of a hiking boot with the added protection of our patented SFC Mighty Grip® outsole. The water-resistant, full-grain leather upper features padded ankle protection, a protective bumper toe and a reinforced rhino wrap. The steel shank provides support and the removable cushioned insole keeps you comfortable."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Work Boots	Clothing & Shoes		New					shoes					
8085	Anti-Skid - Shoes For Crews - Xtreme Sport Hiker - Soft Toe - Brown Work Boots	Shoes For Crews	8085			8085	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8085&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8085	67.98	In Stock	"Let this sturdy boot get you through your demanding workday. Get the rugged reliability of a hiking boot with the added protection of our patented SFC Mighty Grip® outsole. The distressed, oiled leather upper is water-resistant and features padded ankle protection, a protective bumper toe and a reinforced rhino wrap. The steel shank provides support and the removable cushioned insole keeps you comfortable."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Work Boots	Clothing & Shoes		New					shoes					
8088	Slip Resistant - Shoes For Crews - Expedition - Steel Toe - Black / Men's Steel Toe Boots and	Shoes For Crews	8088			8088	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8088&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8088	84.98	In Stock	"A rugged style that stands up to the harshest conditions. Start every shift on the right footing with our patented SFC V-GRIP® outsole. Built tough, with a steel toe and metal fasteners, the Expedition features a water-resistant, full-grain leather upper with accent stitching, a steel shank, padded collar, and back pull loop. Our patented SFC V-GRIP® outsole is specially engineered to keep you on your feet in extreme conditions, including hot or cold weather, soaking wet and slick, greasy surfaces. Built to stand up to the messes of any work place."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Steel Toe Boots and Shoes	Clothing & Shoes		New					shoes					
8088W	Non Slip - Shoes For Crews - Expedition - Steel Toe - Black / Men's Steel Toe Boots and Shoes	Shoes For Crews	8088W			8088W	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8088&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8088W	84.98	In Stock	"A rugged style that stands up to the harshest conditions. Start every shift on the right footing with our patented SFC V-GRIP® outsole. Built tough, with a steel toe and metal fasteners, the Expedition features a water-resistant, full-grain leather upper with accent stitching, a steel shank, padded collar, and back pull loop. Our patented SFC V-GRIP® outsole is specially engineered to keep you on your feet in extreme conditions, including hot or cold weather, soaking wet and slick, greasy surfaces. Built to stand up to the messes of any work place."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Steel Toe Boots and Shoes	Clothing & Shoes		New					shoes					
8089	No Slip - Shoes For Crews - Trident - Composite Toe - Black / Men's Safety Toe Boots and Shoe	Shoes For Crews	8089			8089	http://siliconcupcake.tech/sfc3/index.cfm?changeWebsite=US_en&route=c_store.viewDetailsOfProduct&partnumber=8089&leads=cse_bing&utm_source=Bing&utm_medium=ShoppingComparisonEngine&utm_campaign=DataFeed&gdftrk=gdfV21820_a_7c366_a_7c1896_a_7c8089	86.98	In Stock	"Traditional composite toe safety meets athletic styling and comfort.  The lightest of our composite toe styles, the Trident lets you enjoy athletic styling and comfort plus top-notch safety features such as our patented SFC V-Grip® outsole and an EH rating. It features a water-resistant, leather and man-made upper, a padded collar and tongue, and a removable cushioned insole for long-lasting comfort. Our patented SFC V-GRIP® outsole is specially engineered to keep you on your feet in extreme conditions, including hot or cold weather, soaking wet and slick, greasy surfaces. Built to stand up to the messes of any work place."	http://bmctestmerchant.azurewebsites.net/Feeds/Images/productimage.jpg		Men's Slip-Resistant Footwear > Safety Toe Boots and Shoes	Clothing & Shoes		New					shoes					
